CustomerID,Age,Tenure,MonthlyCharges,TotalCharges,Churn,Gender_Male,Service_Internet_Fiber optic,Service_Phone_Yes,Service_TV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check,StreamingMovies_Yes,StreamingMusic_Yes,OnlineSecurity_Yes,TechSupport_Yes,TotalServices,MonthlyChargesPerService,TenurePerService
746fe7ea-0d00-4fd7-bd93-03a7f36466cb,0.8480579330532336,0.5724063862409993,-0.7596431366035732,-0.13968945126358995,No,True,True,True,True,False,False,True,False,False,False,False,False,False,3,-0.4120577643384656,0.3085597649175668
6cb6367c-4d46-4c8e-89f6-ff64f57a80f0,0.985648290773306,0.47485870034539,-0.43936670688936685,0.03760005854992413,No,True,True,True,False,False,False,False,True,False,True,False,False,False,2,-0.3569508750752225,0.3843739213203219
9bf75152-764f-4fb6-817c-12d71b2086fe,0.09131096559283544,0.5724063862409993,-1.3236581415464372,-0.581865088427672,No,False,True,True,True,False,True,True,False,False,True,False,True,True,3,-0.7210364095179526,0.3085597649175668
80ec038a-07b5-49a9-9437-33bfad4b4fc6,-1.3533877904679248,0.13344179971075792,0.839111102800573,0.6326600983456411,No,False,False,True,True,False,False,False,True,False,False,False,True,False,2,0.6936125090586416,0.10680822566218823
3771a567-9c35-4cf3-9006-3a0f31d62b70,-1.2157974327478525,-1.5736427034624028,0.9199193096823112,-1.148423240459419,Yes,True,False,False,True,False,True,False,False,False,True,False,True,False,1,1.515940185322632,-2.5603629884215118
9c37124f-6d2b-4fcf-a63e-03ecac1bdd50,-1.2845926116078883,-0.30552278681948325,1.080878746154066,0.2954099285314272,No,True,True,True,True,True,False,False,False,False,True,False,True,True,3,0.5962167545553406,-0.167267141924948
a63dcd79-149c-4436-ba72-4a4eee88ae61,-1.0094118961677438,-0.30552278681948325,0.2530873585850402,-0.10457418913138916,No,True,True,True,True,False,False,True,False,False,False,True,False,False,3,0.1427361570874855,-0.167267141924948
f37934ec-7684-4abc-a2db-5055b47f05fe,0.5040820387530526,-0.69571353040192,0.0011365672098645268,-0.5412697172051429,No,True,True,True,False,False,True,False,False,False,True,False,True,True,2,0.005023816117868738,-0.5672798923647077
9908adeb-3283-406a-a91e-1fdf391d7c0c,0.022515786732799237,1.4503355593014815,-0.8023466605654676,0.2569746779794549,No,False,True,False,False,False,False,False,True,False,False,False,False,False,1,-1.314534543872563,2.356515048951141
7bdbbbc2-db21-48e2-a57a-edc262676b91,1.4672145427935597,-1.183451959879966,0.48729976308373674,-0.8151155568936844,No,True,False,False,True,False,True,False,False,True,False,False,False,False,1,0.8049473914355304,-1.9259271126314916
d1265bfc-fa95-471f-b5a1-3eda14936e91,-0.2526649287073455,-0.012879729132655726,-0.20449732509894908,-0.13155973603055937,No,False,True,True,True,False,False,False,True,False,True,True,True,False,3,-0.10793783984613438,-0.008658172977443028
53bbdbfd-c8df-489a-aba1-f30d3627d261,-0.18386974984730936,-0.8908089021931384,1.524009929420183,-0.24536510830446437,No,False,False,True,False,False,True,False,True,False,True,False,False,False,1,2.508738779064757,-1.450100205788977
01aa3711-4d9f-411e-81c1-d2aebb8b6187,0.7104675753331612,0.8162756009800222,1.5154692246278043,1.934888312541257,No,False,True,True,True,True,False,False,True,False,True,False,True,False,3,0.8342940682259643,0.4407339057071542
46602ebe-d684-4a50-af47-d054a2f8727b,0.5728772176130889,1.6942047740405046,1.3085213777355478,2.5950206574139254,No,True,False,True,False,False,False,False,True,False,False,True,True,False,1,2.1545920267565273,2.7530374713199035
4c4ebfb1-9c6f-4e05-a228-d7bb2dc226b8,1.1920338273534146,-1.7199642323058164,-0.48207023085126116,-1.3189078381112538,No,True,True,True,True,True,False,False,False,True,True,False,False,False,3,-0.25999780209229995,-0.9338771585045551
e2dfd8ac-506c-4255-8f78-295ee06c0a2d,0.9168531119132698,1.0601448157190452,-0.456119627828264,0.3892262038612904,No,False,False,True,True,False,False,True,False,False,True,False,True,False,2,-0.3707172503554968,0.8602008281628368
5f42fd82-6050-436c-8d79-bbd4eb99bd71,-0.32146010756738164,-1.4760950175667935,1.1360648386586676,-1.0261050773655864,Yes,False,True,True,True,False,False,True,False,False,False,True,True,False,3,0.6264487943865308,-0.8017030177149678
21455459-c5fa-4231-9a0c-83436e7c1307,0.022515786732799237,1.6454309310927,0.7300528723748122,2.101153758242965,No,False,True,True,False,False,False,False,True,False,True,True,True,False,2,0.6039961052733271,1.3360277350053515
2d12d1b5-6dc6-43c7-b302-1b0de9e7c5c4,0.022515786732799237,0.37731101444978093,0.6489161768472133,0.7484712969564917,No,True,True,True,True,False,False,False,True,False,True,False,False,True,3,0.359579061829059,0.20282045228589685
2457ae2b-6c09-4d9e-ac70-80b7d1d103dd,-1.766158863628142,-0.5981658445063108,-0.7465035907691443,-0.7456032993547143,No,False,True,False,True,False,False,False,True,False,True,False,False,False,2,-0.609334421880249,-0.48797540789095517
9ee9c900-3788-492c-a5e8-596eb07dfe4d,0.5728772176130889,-0.8420350592453337,1.072338041361687,-0.3143506369114516,No,True,True,True,True,False,False,False,True,False,True,True,False,True,3,0.5915379864862277,-0.4580502516620404
6f922e4c-96e3-4ea1-8645-16e230d82e71,0.7104675753331612,-0.8908089021931384,0.23830536952130751,-0.6161556739491924,No,False,False,True,False,False,False,False,True,False,False,True,False,False,1,0.3957351380062041,-1.450100205788977
ef436935-fdbb-4267-80e3-2316050580ba,1.3984193639335232,-0.30552278681948325,-0.19694208624415227,-0.3267154655773963,No,False,True,False,False,False,False,False,True,False,True,True,True,True,1,-0.319576518713924,-0.4984463921039471
ef3e00c5-d8b8-43c1-97a0-eafe19466010,0.022515786732799237,0.27976332855417174,1.17778289668298,1.0223064956565082,No,False,True,True,False,False,False,False,False,True,True,True,True,False,2,0.9719092328618313,0.225764952372817
07cd1780-5828-4744-8f8c-5219955af1da,-1.6285685059080697,-0.15920125797606954,-0.37005560261275405,-0.30981225530557777,No,True,False,False,False,True,False,False,False,True,False,True,True,True,0,0.004089864910237158,-0.001677516835448379
edd93deb-9430-434a-aaf5-6201bb8e160a,-1.766158863628142,-1.183451959879966,0.4830294106875474,-0.8022399607785441,No,True,False,True,True,True,False,False,False,True,False,False,False,True,2,0.4010095521210493,-0.9638023147334699
4df5254a-c564-4065-b52c-fbe3cb078c93,-1.4909781481879971,-0.45184431566289707,-0.1345292435306145,-0.4097843424971009,No,False,True,True,True,False,False,False,True,False,True,False,False,False,3,-0.0696079322030179,-0.24657162639870048
71615f69-b82d-4ea6-ad5d-b21fbb42935e,-0.04627939212723686,0.13344179971075792,0.2819943594207838,0.2772244791423572,No,True,True,False,True,False,True,False,False,False,False,False,True,False,2,0.2358130487577591,0.10680822566218823
4fc1836b-6805-4364-916b-8a123927d241,-0.8718215384476714,-1.3297734887233799,-1.5319199430221369,-1.245011493300021,No,False,True,True,True,True,False,True,False,False,False,True,True,False,3,-0.8351263693570875,-0.7223985332412153
df261f11-9d13-4770-9af8-a938a1bc818b,0.8480579330532336,-0.7444873733497246,-0.15029669853192937,-0.6331333711406852,No,True,True,False,False,True,False,False,True,False,True,True,True,True,1,-0.24291670342769134,-1.2121867523677194
5e566064-08d1-45bf-8986-6a51b7cb12a1,0.022515786732799237,-0.3542966297672879,0.16308146961920192,-0.19003196797493585,No,True,False,True,False,False,False,False,True,False,False,True,False,False,1,0.27210768941080127,-0.5777508765776996
d2aa93e3-589b-43f7-b533-9b478e5a51d8,-1.2157974327478525,-0.15920125797606954,-0.04649428643994057,-0.14390328271945407,No,True,False,True,True,False,False,False,True,False,False,False,False,True,2,-0.034115878306440216,-0.1311052277590691
66d52eac-cec5-48b1-a0ae-3d13dfb9cd8c,-0.8030263595876351,1.2552401875102634,1.118654940428049,2.096296146981344,No,False,True,True,False,False,True,False,True,False,True,False,True,False,2,0.923322025990275,1.0188097971103416
da016218-6e95-4fe5-8d35-ca45f0bf0287,-0.8030263595876351,-1.0371304310365523,-0.6430296673230161,-0.9544433401445847,No,True,False,True,False,False,True,False,False,True,False,False,True,False,1,-1.0527034846202896,-1.6880136592102344
abfa0b93-65dc-4b96-a91f-0cc1bde19eff,-0.04627939212723686,-1.6711903893580116,1.239210273458935,-1.2440059198844169,Yes,True,True,True,True,False,False,False,True,False,False,True,True,True,3,0.6829539164519698,-0.9074423303466376
a9fc839b-4dd6-4706-8d37-a99e04bb53ce,1.0544434696333422,0.7675017580322177,-0.33950615854770666,0.3114671802155155,No,False,True,True,True,False,False,False,False,True,False,False,False,False,3,-0.18189836586172492,0.4142990775492368
e9ffe264-92f5-46bc-97e1-229ffd179b03,-0.9406167173077076,0.37731101444978093,0.6163958009070017,0.7343826281495118,No,False,False,True,True,True,False,False,True,False,True,False,False,False,2,0.5106006965091143,0.30506943684656945
305d3be1-2cef-4a5d-bab4-3e3079659d33,1.673600079373668,0.8650494439278268,-1.380158188634482,-0.5441693865781808,No,False,True,True,True,True,False,False,False,False,True,False,True,False,3,-0.7519882598213141,0.4671687338650718
467eafbe-33bc-4e5c-8158-b6df7367774f,0.36649168103298024,-0.8908089021931384,-1.0073235755825596,-0.9765393528165589,No,False,False,False,True,False,True,False,True,False,False,False,True,True,1,-1.6514058448486837,-1.450100205788977
a5937166-b305-40c8-875c-e4009c7b466f,0.8480579330532336,-1.6224165464102072,0.8354977276961051,-1.1974356336051515,Yes,True,True,True,True,False,False,False,False,True,True,False,True,False,3,0.46179214887736936,-0.8810075021887201
93267d0f-e727-4ba6-aa28-da1b605450ac,1.5360097216535955,-1.4273211746189889,-1.624553741154861,-0.557220559003982,No,True,False,False,True,False,False,False,True,False,False,True,False,False,1,-2.665798752755945,-2.322449535000254
8db246ee-b7ba-4ef1-a9e9-2a4b9c86767a,1.742395258233704,0.32853717150197637,1.5164546905653862,1.3133162498357287,No,True,True,True,False,False,False,False,True,False,True,False,False,False,2,1.2502059566650203,0.26541719460969326
f3486a52-0053-4bd8-a5a0-5cd9f1c5e8ab,0.36649168103298024,0.08466795676295338,-1.0388584855851892,-0.5627113090828352,No,True,True,True,True,False,False,True,False,False,True,True,False,False,3,-0.5650174896748452,0.044211483338391915
71a60dad-7a8a-492c-9127-dfb2f1d9b558,-1.5597733270480334,0.03589411381514878,1.2957103205469795,0.8033096313196117,No,True,True,False,True,False,False,False,False,False,False,True,False,True,2,1.0688137176778785,0.027503741188435814
7ec9bad5-715f-481f-ae64-eb1c171a1675,0.22890132331290783,1.0601448157190452,0.029715079399747726,0.8531999060186491,No,False,True,True,False,False,True,False,True,False,False,True,True,True,2,0.028507632772454224,0.8602008281628368
3f7f85f0-7cfd-43cd-8737-7e4e7a48b6a8,0.7104675753331612,-0.15920125797606954,0.18968904993392022,-0.021084993164950567,No,True,False,True,True,False,False,False,True,False,True,False,False,True,2,0.15996302025271905,-0.1311052277590691
ee519d45-9dfb-4875-879f-d6d163b74ee7,-0.2526649287073455,1.1089186586668496,-1.388698893426861,-0.4631222974782089,No,True,True,True,True,False,True,False,False,False,True,True,True,False,3,-0.756667027890427,0.5993428746546591
7a1660c8-39b6-4af6-a68a-cca8c795716a,0.8480579330532336,-1.2322258028277706,-0.4653173099123641,-1.025690078813115,No,True,True,True,False,False,False,False,False,True,False,False,True,False,2,-0.3782752603132942,-1.0034545569703461
466958e5-1dfb-49e3-820a-f6cfe53d475b,1.2608290062134508,1.547883245197091,-1.1518585797612786,-0.07420480788129796,No,False,True,True,True,False,False,False,False,True,False,False,False,False,3,-0.6269211902815685,0.8372563280759167
8a635ef1-af33-4f7e-b93a-a6ee13b91c2c,-0.8030263595876351,1.547883245197091,0.06256394398582012,1.2641229598850727,No,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.004089864910237158,-0.001677516835448379
ba00905b-9d16-4408-b00d-ba977c4eaa18,1.1232386484933785,-0.69571353040192,0.1440291281592795,-0.4768172497097672,No,True,True,True,True,False,False,False,True,False,True,False,False,False,3,0.08299188789727595,-0.3787457671882879
aa158ef2-5ff3-4afe-95e2-f09f89627f25,0.16010614445287163,1.4503355593014815,0.6663260750778317,1.8238442767895655,No,False,False,False,True,False,True,False,True,False,True,False,False,True,1,1.099169921935508,2.356515048951141
9f0c328c-5fb8-404e-9536-b51670bb0b41,0.641672396473125,0.37731101444978093,1.220157931999013,1.1612458828262495,No,False,True,True,True,False,False,False,True,False,False,True,False,False,3,0.6725166646054874,0.20282045228589685
eced9c14-0176-4929-bdd3-0bbae25d177b,-0.9406167173077076,-1.4760950175667935,-0.12697400467581818,-1.1441136401068308,No,False,False,True,True,False,False,False,False,False,False,True,True,False,2,-0.10024846543716914,-1.2017157681547272
10a6d608-dd46-40e6-9c74-10637cdcab0f,0.022515786732799237,0.27976332855417174,-0.8982653451567989,-0.3938813851466239,No,False,True,True,False,False,False,True,False,False,True,False,False,False,2,-0.734041586183909,0.225764952372817
1c7abf24-b4de-40d9-8f8a-654bc9ff8cb8,-1.3533877904679248,-0.5493920015585063,-0.5691197220043531,-0.6502494011830019,No,False,False,False,False,False,False,True,False,False,False,True,False,True,0,0.004089864910237158,-0.001677516835448379
953bb1f2-696f-4306-9968-575c526e9f6b,1.673600079373668,1.0113709727712406,1.1176694744904672,1.8039403077537226,No,False,True,False,False,True,False,False,False,False,True,True,False,False,1,1.840934613507928,1.6427746886873693
697e5dc3-7b5c-475c-8a2d-1b16763db859,-0.32146010756738164,0.9138232868756314,-1.185692910284933,-0.3530678736593342,No,False,True,True,False,False,False,True,False,False,False,False,False,False,2,-0.9702293973650834,0.7412441014522081
7a45cf12-191d-4c5a-9c9c-27856fd25fca,0.09131096559283544,-0.9883565880887474,0.39565143088859484,-0.6528458023830797,No,True,False,True,True,True,False,False,False,False,False,False,False,True,2,0.32920845752197236,-0.8051933457859649
34bc01e8-3efc-4b17-a0ce-a9dd97165629,-1.6973636847681055,-1.0859042739843567,-1.6219258319879752,0.18663774382980433,No,True,True,True,False,True,False,False,False,False,True,False,False,False,2,-1.3286950125063404,-0.8844978302597174
009500a7-4116-4a0c-bd2b-53b154edd7b1,1.0544434696333422,0.13344179971075792,-0.8578612417159299,-0.4428246118669444,No,False,False,True,False,False,False,True,False,False,False,False,True,False,1,-1.4057705212202622,0.21529396815982488
ee7d0c9d-4d72-4fbf-9647-ccc633abe083,1.2608290062134508,-0.40307047271509244,0.2777240070245946,-0.17609227300730476,No,True,True,True,False,False,False,False,True,False,True,False,False,True,2,0.23230397270592468,-0.32936643894345025
373b6f3d-1fb3-40b8-a4d7-8f1e4d312784,-1.4221829693279608,0.718727915084413,-0.16573566488738337,0.423133713795914,No,True,True,False,False,True,False,False,False,False,True,True,False,True,1,-0.268290022571726,1.1669477818448546
4c970eca-6d24-490f-82b2-53d71c0995d3,0.09131096559283544,0.6211802291888039,-0.04386637727305477,0.4414681370243328,No,False,True,True,True,True,False,False,False,False,False,True,True,False,3,-0.019941009623205358,0.3349945930754843
7dff8659-3235-47c4-a041-8ddbf53724fc,0.09131096559283544,-1.3297734887233799,0.5050381499602161,-0.9478884912132407,Yes,True,True,False,True,False,False,True,False,False,True,False,False,True,2,0.4190947902343507,-1.0827590414440986
bd4c61e5-9963-4337-9429-e2f744dadbab,1.1920338273534146,1.0601448157190452,-0.8943234814064703,-0.025213696712615467,No,False,False,True,False,False,False,True,False,False,False,True,True,False,1,-1.4656947430285145,1.7220791731611218
f9cbe843-d4d3-4ab3-8e9f-e6d6e50f3539,1.1920338273534146,0.42608485739758545,-0.7425617270188157,-0.21038817902308757,No,False,True,True,True,False,False,True,False,False,True,True,True,False,3,-0.4027002282002401,0.2292552804438143
75a2e6a7-435a-4377-b889-eb87a05feb44,-0.45905046528745413,-0.69571353040192,0.5835469363209292,-0.32447021699864037,No,False,False,True,True,False,False,True,False,False,False,False,False,True,2,0.48360780380269436,-0.5672798923647077
89bc4f4c-1351-48a1-9df1-7864449e648b,0.22890132331290783,-0.20797510092387414,0.10329653607254982,-0.10802186941345976,No,True,True,False,False,False,False,False,False,True,True,True,False,True,1,0.1738535599594323,-0.3398374231564423
0639fa50-237b-45b8-8ffa-ab196f178659,-1.07820707502778,1.5966570881448956,-1.6169985023000644,-0.5689469283584321,No,True,True,False,True,False,False,False,True,False,False,True,True,False,2,-1.3246460786003773,1.2963754927684754
a86fbb05-03cf-416d-88ea-1640c4cfe400,0.09131096559283544,1.5966570881448956,0.5369015486087063,1.8390449288973987,No,True,True,True,True,False,False,False,True,False,False,True,False,True,3,0.29821521907646437,0.8636911562338342
219cc7ae-77c2-48dc-b99b-b27c7b8897cc,-0.11507457098727306,0.27976332855417174,0.3720002483866227,0.4732846927138115,No,True,False,True,True,False,False,False,False,True,False,True,False,False,2,0.30977357477335005,0.225764952372817
fcd46f6e-a899-4420-9bf4-62a18c68aa5c,0.8480579330532336,0.8162756009800222,-1.406765768949201,-0.5729053760896984,No,False,True,True,False,False,False,False,False,True,False,True,False,False,2,-1.15189156527929,0.6619396169784555
74047ff6-2422-45d0-8579-0a6cfa1ebe4f,0.43528685989301646,1.1089186586668496,0.7904947832131857,1.605837024385486,No,False,True,True,True,False,True,False,False,True,True,False,False,False,3,0.43713864020550564,0.5993428746546591
